2021-10-19 13:53:51,609 | 6820 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-19 13:55:15,589 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651715.576586 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=11.577s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:15,596 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651715.576586 : <FlowTables(datapath=0, timestamp=1634651715.576586, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:15,598 | 6820 | tracing_net.flowtable.table_repository, add, 91 | DEBUG | flow table update to new_table=<FlowTables(datapath=0, timestamp=1634651715.576586, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])> on switch = s0
2021-10-19 13:55:16,569 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:16,577 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651716.573907 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=12.565s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:16,578 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651716.573907 : <FlowTables(datapath=0, timestamp=1634651716.573907, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:17,566 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:17,574 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651717.571227 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=13.562s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:17,575 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651717.571227 : <FlowTables(datapath=0, timestamp=1634651717.571227, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:18,566 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:18,574 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651718.571319 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=14.562s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:18,575 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651718.571319 : <FlowTables(datapath=0, timestamp=1634651718.571319, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:19,563 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:19,574 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651719.571264 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=15.562s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:19,576 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651719.571264 : <FlowTables(datapath=0, timestamp=1634651719.571264, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:20,565 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:20,573 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651720.570315 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=16.561s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:20,574 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651720.570315 : <FlowTables(datapath=0, timestamp=1634651720.570315, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:21,565 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:21,573 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651721.569977 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=17.561s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:21,574 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651721.569977 : <FlowTables(datapath=0, timestamp=1634651721.569977, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:22,563 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:22,572 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651722.569752 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=18.561s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:22,574 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651722.569752 : <FlowTables(datapath=0, timestamp=1634651722.569752, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:23,565 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:23,575 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651723.571338 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=19.563s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:23,576 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651723.571338 : <FlowTables(datapath=0, timestamp=1634651723.571338, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:24,564 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:24,594 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651724.584762 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=20.582s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:24,610 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651724.584762 : <FlowTables(datapath=0, timestamp=1634651724.584762, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:25,563 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:25,580 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651725.574028 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=21.568s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:25,586 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651725.574028 : <FlowTables(datapath=0, timestamp=1634651725.574028, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:26,563 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:26,583 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651726.571894 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=22.571s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:26,586 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651726.571894 : <FlowTables(datapath=0, timestamp=1634651726.571894, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:27,563 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:27,574 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651727.570902 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=23.562s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:27,576 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651727.570902 : <FlowTables(datapath=0, timestamp=1634651727.570902, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:28,689 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:28,790 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651728.740637 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=24.776s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:28,795 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651728.740637 : <FlowTables(datapath=0, timestamp=1634651728.740637, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:29,564 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:29,588 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651729.578482 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=25.574s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:29,593 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651729.578482 : <FlowTables(datapath=0, timestamp=1634651729.578482, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:30,565 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:30,573 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651730.570423 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=26.561s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:30,575 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651730.570423 : <FlowTables(datapath=0, timestamp=1634651730.570423, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:31,567 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:31,576 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651731.573229 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=27.565s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:31,578 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651731.573229 : <FlowTables(datapath=0, timestamp=1634651731.573229, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:32,563 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:32,574 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651732.569678 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=28.561s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:32,575 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651732.569678 : <FlowTables(datapath=0, timestamp=1634651732.569678, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:33,563 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:33,572 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651733.568686 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=29.560s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:33,573 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651733.568686 : <FlowTables(datapath=0, timestamp=1634651733.568686, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:34,564 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:34,573 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651734.569458 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=30.561s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:34,574 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651734.569458 : <FlowTables(datapath=0, timestamp=1634651734.569458, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:35,564 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:35,573 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651735.568463 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=31.561s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:35,574 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651735.568463 : <FlowTables(datapath=0, timestamp=1634651735.568463, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:36,565 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:36,573 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651736.569354 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=32.561s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:36,574 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651736.569354 : <FlowTables(datapath=0, timestamp=1634651736.569354, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:37,566 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:37,575 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651737.571631 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=33.563s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:37,576 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651737.571631 : <FlowTables(datapath=0, timestamp=1634651737.571631, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:38,564 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:38,572 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651738.568745 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=34.560s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:38,573 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651738.568745 : <FlowTables(datapath=0, timestamp=1634651738.568745, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:39,564 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:39,572 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651739.568771 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=35.561s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:39,573 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651739.568771 : <FlowTables(datapath=0, timestamp=1634651739.568771, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:40,563 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:40,572 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651740.568251 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=36.560s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:40,573 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651740.568251 : <FlowTables(datapath=0, timestamp=1634651740.568251, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:41,563 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:41,579 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651741.572986 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=37.566s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:41,582 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651741.572986 : <FlowTables(datapath=0, timestamp=1634651741.572986, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:42,565 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:42,589 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651742.580275 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=38.576s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:42,597 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651742.580275 : <FlowTables(datapath=0, timestamp=1634651742.580275, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:43,565 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:43,597 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651743.5876 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=39.585s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:43,600 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651743.5876 : <FlowTables(datapath=0, timestamp=1634651743.5876, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:44,563 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:44,571 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651744.568076 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=40.559s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
2021-10-19 13:55:44,572 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634651744.568076 : <FlowTables(datapath=0, timestamp=1634651744.568076, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 13:55:45,563 | 6932 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 13:55:45,597 | 6932 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634651745.584671 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=41.584s, table=0, n_packets=11, n_bytes=922, priority=0 actions=CONTROLLER:65535']
