2021-07-21 00:10:18,193 | 7009 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-07-21 00:10:18,205 | 7009 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-07-21 00:10:18,353 | 7009 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48148) is connected
2021-07-21 00:10:18,355 | 7009 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:10:18,590 | 7009 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48152) is connected
2021-07-21 00:10:18,591 | 7009 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:10:18,622 | 7009 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48156) is connected
2021-07-21 00:10:18,627 | 7009 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48158) is connected
2021-07-21 00:10:18,643 | 7009 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:10:18,649 | 7009 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:10:19,623 | 7009 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48164) is connected
2021-07-21 00:10:19,632 | 7009 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48166) is connected
2021-07-21 00:10:19,636 | 7009 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:10:19,636 | 7009 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:10:20,625 | 7133 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48232) is connected
2021-07-21 00:10:20,625 | 7131 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48234) is connected
2021-07-21 00:10:20,632 | 7133 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:10:20,633 | 7131 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:10:21,621 | 7009 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48302) is connected
2021-07-21 00:10:21,622 | 7133 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48300) is connected
2021-07-21 00:10:21,626 | 7133 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:10:21,624 | 7009 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:10:22,641 | 7133 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48308) is connected
2021-07-21 00:10:22,651 | 7133 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 48310) is connected
2021-07-21 00:10:22,655 | 7133 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
2021-07-21 00:10:22,658 | 7133 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(403)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 403}, 'elements': []}
2021-07-21 00:10:22,659 | 7133 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(404)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 404}, 'elements': []}
2021-07-21 00:10:22,667 | 7133 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(1102907540)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 1102907540}, 'elements': []}
2021-07-21 00:10:22,667 | 7133 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
