2021-07-21 01:47:00,116 | 11945 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-07-21 01:47:00,122 | 11945 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-07-21 01:47:00,271 | 11945 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 50470) is connected
2021-07-21 01:47:00,273 | 11945 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:47:00,462 | 11945 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 50474) is connected
2021-07-21 01:47:00,463 | 11945 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:47:00,801 | 11945 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 50478) is connected
2021-07-21 01:47:00,804 | 11945 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 50480) is connected
2021-07-21 01:47:00,805 | 11945 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:47:00,807 | 11945 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:47:01,803 | 11945 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 50486) is connected
2021-07-21 01:47:01,838 | 11945 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 50488) is connected
2021-07-21 01:47:01,840 | 11945 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:47:01,843 | 11945 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:47:02,803 | 11945 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 50574) is connected
