2021-07-21 01:56:47,973 | 14341 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-07-21 01:56:47,983 | 14341 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-07-21 01:56:48,110 | 14341 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51560) is connected
2021-07-21 01:56:48,117 | 14341 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:56:48,374 | 14341 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51564) is connected
2021-07-21 01:56:48,375 | 14341 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:56:48,812 | 14341 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51568) is connected
2021-07-21 01:56:48,813 | 14341 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51570) is connected
2021-07-21 01:56:48,814 | 14341 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:56:48,825 | 14341 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:56:49,882 | 14341 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51576) is connected
2021-07-21 01:56:49,916 | 14341 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51578) is connected
2021-07-21 01:56:49,926 | 14341 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:56:49,927 | 14341 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:56:50,796 | 14341 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51644) is connected
2021-07-21 01:56:50,801 | 14341 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51646) is connected
2021-07-21 01:56:50,812 | 14341 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:56:50,819 | 14341 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:56:51,103 | 14331 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 01:56:51,104 | 14331 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 01:56:52,367 | 14341 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51712) is connected
2021-07-21 01:56:52,371 | 14341 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51714) is connected
2021-07-21 01:56:52,404 | 14341 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
