2021-10-25 06:39:19,523 | 2985 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-10-25 06:39:19,527 | 2985 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-10-25 06:39:19,701 | 2985 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 38830) is connected
2021-10-25 06:39:19,705 | 2985 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:39:19,970 | 2985 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 38834) is connected
2021-10-25 06:39:19,975 | 2985 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:39:20,373 | 2985 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 38838) is connected
2021-10-25 06:39:20,374 | 2985 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 38840) is connected
2021-10-25 06:39:20,376 | 2985 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:39:20,378 | 2985 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:39:21,380 | 2985 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 38846) is connected
2021-10-25 06:39:21,395 | 2985 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 38848) is connected
2021-10-25 06:39:21,426 | 2985 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:39:21,443 | 2985 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:39:21,560 | 2975 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-25 06:39:21,572 | 2975 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-25 06:39:22,376 | 2985 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 38854) is connected
2021-10-25 06:39:22,379 | 2985 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 38856) is connected
2021-10-25 06:39:22,381 | 2985 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
