2021-07-21 01:50:47,831 | 12918 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-07-21 01:50:47,839 | 12918 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-07-21 01:50:47,948 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51034) is connected
2021-07-21 01:50:47,951 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:48,294 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51038) is connected
2021-07-21 01:50:48,296 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:48,910 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51042) is connected
2021-07-21 01:50:48,912 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51044) is connected
2021-07-21 01:50:48,913 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:48,924 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:49,829 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51050) is connected
2021-07-21 01:50:49,931 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51052) is connected
2021-07-21 01:50:49,932 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:49,961 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:50,796 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51118) is connected
2021-07-21 01:50:50,807 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51120) is connected
2021-07-21 01:50:50,810 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:50,836 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:51,216 | 12908 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 01:50:51,218 | 12908 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 01:50:51,797 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51186) is connected
2021-07-21 01:50:51,809 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51188) is connected
2021-07-21 01:50:51,821 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:51,824 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:52,803 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51194) is connected
2021-07-21 01:50:52,808 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51196) is connected
2021-07-21 01:50:52,816 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:52,817 | 12918 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:50:53,228 | 12908 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 01:50:53,232 | 12908 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 01:50:53,801 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51202) is connected
2021-07-21 01:50:53,806 | 12918 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51204) is connected
2021-07-21 01:50:53,818 | 12918 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
2021-07-21 01:50:53,822 | 12918 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(1347)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 1347}, 'elements': []}
2021-07-21 01:50:53,831 | 12918 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(1348)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 1348}, 'elements': []}
2021-07-21 01:50:53,832 | 12918 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(1324414434)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 1324414434}, 'elements': [{'element_type': 1029, 'length': 8, 'content': {'enum_ref': None}}]}
2021-07-21 01:50:53,833 | 12918 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
2021-07-21 01:50:53,845 | 12918 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(442701287)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 442701287}, 'elements': [{'element_type': 1029, 'length': 8, 'content': {'enum_ref': None}}]}
2021-07-21 01:50:53,856 | 12918 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REPLY FeaturesReply(xid=UBInt32(1324414435)) {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 1324414435}, 'datapath_id': {'enum_ref': None}, 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': {'enum_ref': None}, 'capabilities': '79', 'reserved': 0}
2021-07-21 01:50:53,858 | 12918 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REPLY FeaturesReply(xid=UBInt32(442701288)) {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 442701288}, 'datapath_id': {'enum_ref': None}, 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': {'enum_ref': None}, 'capabilities': '79', 'reserved': 0}
