2021-10-25 06:47:08,246 | 4440 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-10-25 06:47:08,247 | 4440 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-10-25 06:47:08,290 | 4440 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40056) is connected
2021-10-25 06:47:08,291 | 4440 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:47:08,383 | 4440 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40060) is connected
2021-10-25 06:47:08,384 | 4440 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:47:08,713 | 4440 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40064) is connected
2021-10-25 06:47:08,714 | 4440 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:47:09,374 | 4440 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40068) is connected
2021-10-25 06:47:09,375 | 4440 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40070) is connected
2021-10-25 06:47:09,377 | 4440 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:47:09,377 | 4440 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:47:10,299 | 4437 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-25 06:47:10,300 | 4437 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-25 06:47:10,374 | 4440 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40076) is connected
2021-10-25 06:47:10,375 | 4440 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40078) is connected
2021-10-25 06:47:10,376 | 4440 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:47:10,377 | 4440 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:47:11,374 | 4440 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40184) is connected
2021-10-25 06:47:11,382 | 4440 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40186) is connected
2021-10-25 06:47:11,383 | 4440 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:47:11,384 | 4440 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:47:12,299 | 4437 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-25 06:47:12,300 | 4437 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-25 06:47:12,379 | 4440 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40260) is connected
2021-10-25 06:47:12,380 | 4440 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40262) is connected
