2021-10-25 06:43:10,726 | 3802 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-10-25 06:43:10,727 | 3802 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-10-25 06:43:10,859 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39796) is connected
2021-10-25 06:43:10,861 | 3802 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:43:11,165 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39800) is connected
2021-10-25 06:43:11,169 | 3802 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:43:11,375 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39804) is connected
2021-10-25 06:43:11,377 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39806) is connected
2021-10-25 06:43:11,385 | 3802 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:43:11,393 | 3802 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:43:12,374 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39812) is connected
2021-10-25 06:43:12,376 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39814) is connected
2021-10-25 06:43:12,378 | 3802 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:43:12,384 | 3802 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:43:12,722 | 3792 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-25 06:43:12,724 | 3792 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-25 06:43:13,381 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39920) is connected
2021-10-25 06:43:13,382 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39922) is connected
2021-10-25 06:43:13,383 | 3802 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:43:13,389 | 3802 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:43:14,381 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39928) is connected
2021-10-25 06:43:14,382 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39930) is connected
2021-10-25 06:43:14,384 | 3802 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:43:14,389 | 3802 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-25 06:43:14,720 | 3792 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-25 06:43:14,721 | 3792 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-25 06:43:15,380 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40036) is connected
2021-10-25 06:43:15,386 | 3802 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 40038) is connected
