2021-11-09 06:50:12,815 | 2978 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-11-09 06:50:12,816 | 2978 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-11-09 06:50:13,191 | 2978 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 45988) is connected
2021-11-09 06:50:13,197 | 2978 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 06:50:13,486 | 2978 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 45992) is connected
2021-11-09 06:50:13,488 | 2978 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 06:50:14,087 | 2978 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 45996) is connected
2021-11-09 06:50:14,088 | 2978 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 06:50:14,093 | 2978 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 46000) is connected
2021-11-09 06:50:14,106 | 2978 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 06:50:14,803 | 2960 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-09 06:50:14,804 | 2960 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-09 06:50:15,086 | 2978 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 46004) is connected
2021-11-09 06:50:15,087 | 2978 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 06:50:15,089 | 2978 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 46008) is connected
2021-11-09 06:50:15,093 | 2978 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 06:50:16,087 | 2978 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 46012) is connected
2021-11-09 06:50:16,093 | 2978 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 46014) is connected
2021-11-09 06:50:16,102 | 2978 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 06:50:16,121 | 2978 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
