2021-07-21 02:26:32,782 | 16871 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-07-21 02:26:32,793 | 16871 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-07-21 02:26:32,940 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54306) is connected
2021-07-21 02:26:32,943 | 16871 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:26:33,180 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54310) is connected
2021-07-21 02:26:33,182 | 16871 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:26:33,793 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54314) is connected
2021-07-21 02:26:33,796 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54316) is connected
2021-07-21 02:26:33,846 | 16871 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:26:33,847 | 16871 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:26:34,794 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54382) is connected
2021-07-21 02:26:34,829 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54384) is connected
2021-07-21 02:26:34,849 | 16871 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:26:34,857 | 16871 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:26:35,808 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54450) is connected
2021-07-21 02:26:35,810 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54452) is connected
2021-07-21 02:26:35,847 | 16861 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 02:26:35,854 | 16861 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 02:26:35,829 | 16871 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:26:35,918 | 16871 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:26:36,801 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54458) is connected
2021-07-21 02:26:36,811 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54460) is connected
2021-07-21 02:26:36,815 | 16871 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:26:36,819 | 16871 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:26:37,790 | 16861 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 02:26:37,798 | 16861 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 02:26:37,798 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54466) is connected
2021-07-21 02:26:37,805 | 16871 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 54468) is connected
2021-07-21 02:26:37,809 | 16871 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
