2021-10-20 00:18:55,780 | 5627 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-10-20 00:18:55,790 | 5627 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-10-20 00:18:55,914 | 5627 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60498) is connected
2021-10-20 00:18:55,920 | 5627 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-20 00:18:56,230 | 5627 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60502) is connected
2021-10-20 00:18:56,232 | 5627 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-20 00:18:56,739 | 5627 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60506) is connected
2021-10-20 00:18:56,747 | 5627 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60508) is connected
2021-10-20 00:18:56,748 | 5627 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-20 00:18:56,748 | 5627 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-20 00:18:57,765 | 5627 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60514) is connected
2021-10-20 00:18:57,774 | 5627 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-20 00:18:57,781 | 5617 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-20 00:18:57,788 | 5627 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60518) is connected
2021-10-20 00:18:57,795 | 5617 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-20 00:18:57,804 | 5627 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-20 00:18:58,754 | 5627 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60582) is connected
2021-10-20 00:18:58,765 | 5627 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60584) is connected
