2021-11-08 02:11:49,468 | 3884 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-11-08 02:11:49,473 | 3884 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-11-08 02:11:49,596 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49102) is connected
2021-11-08 02:11:49,597 | 3884 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:11:49,835 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49106) is connected
2021-11-08 02:11:49,837 | 3884 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:11:50,338 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49110) is connected
2021-11-08 02:11:50,339 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49112) is connected
2021-11-08 02:11:50,341 | 3884 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:11:50,342 | 3884 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:11:51,338 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49198) is connected
2021-11-08 02:11:51,341 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49200) is connected
2021-11-08 02:11:51,345 | 3884 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:11:51,346 | 3884 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:11:51,445 | 3874 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:11:51,447 | 3874 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:11:52,349 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49206) is connected
2021-11-08 02:11:52,351 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49208) is connected
2021-11-08 02:11:52,385 | 3884 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:11:52,649 | 3884 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:11:53,345 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49294) is connected
2021-11-08 02:11:53,349 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49296) is connected
2021-11-08 02:11:53,353 | 3884 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:11:53,357 | 3884 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:11:53,448 | 3874 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:11:53,454 | 3874 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:11:54,339 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49302) is connected
2021-11-08 02:11:54,353 | 3884 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49304) is connected
2021-11-08 02:11:54,359 | 3884 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
2021-11-08 02:11:54,361 | 3884 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(128)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 128}, 'elements': []}
2021-11-08 02:11:54,369 | 3884 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(129)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 129}, 'elements': []}
2021-11-08 02:11:54,372 | 3884 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(3813746512)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 3813746512}, 'elements': [{'element_type': 1029, 'length': 8, 'content': b"\xe3Q'Q"}]}
2021-11-08 02:11:54,377 | 3884 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
2021-11-08 02:11:54,381 | 3884 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(2298525181)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 2298525181}, 'elements': []}
2021-11-08 02:11:54,385 | 3884 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REQUEST FeaturesRequest(xid=UBInt32(2298525182)) {'header': {'version': 4, 'message_type': 5, 'length': 8, 'xid': 2298525182}}
2021-11-08 02:11:54,387 | 3884 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REPLY FeaturesReply(xid=UBInt32(3813746513)) {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 3813746513}, 'datapath_id': '00:00:00:00:00:00:00:01', 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': None, 'capabilities': '79', 'reserved': 0}
2021-11-08 02:11:54,394 | 3884 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REPLY FeaturesReply(xid=UBInt32(2298525182)) {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 2298525182}, 'datapath_id': '00:00:00:00:00:00:00:02', 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': None, 'capabilities': '79', 'reserved': 0}
2021-11-08 02:11:54,397 | 3884 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REQUEST MultipartRequest(xid=UBInt32(3813746514)) {'header': {'version': 4, 'message_type': 18, 'length': 16, 'xid': 3813746514}, 'multipart_type': 13, 'flags': {}, 'pad': None, 'body': b"\x04\x0e\x00P\xe3Q'S\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00"}
2021-11-08 02:11:54,400 | 3884 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REPLY MultipartReply(xid=UBInt32(3813746514)) {'header': {'version': 4, 'message_type': 19, 'length': 272, 'xid': 3813746514}, 'multipart_type': 13, 'flags': 0, 'pad': None, 'body': [{'port_no': 4294967294, 'pad': None, 'hw_addr': '06:2a:66:ec:a6:4e', 'pad2': None, 'name': 's1', 'config': '1', 'state': '1', 'curr': '0', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 0, 'max_speed': 0}, {'port_no': 1, 'pad': None, 'hw_addr': 'fe:52:5b:3a:47:67', 'pad2': None, 'name': 's1-eth1', 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}, {'port_no': 2, 'pad': None, 'hw_addr': 'e6:da:8e:3d:79:e0', 'pad2': None, 'name': 's1-eth2', 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}, {'port_no': 3, 'pad': None, 'hw_addr': '3e:70:ea:1f:65:c8', 'pad2': None, 'name': 's1-eth3', 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}]}
2021-11-08 02:11:54,403 | 3884 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REQUEST MultipartRequest(xid=UBInt32(2298525183)) {'header': {'version': 4, 'message_type': 18, 'length': 16, 'xid': 2298525183}, 'multipart_type': 13, 'flags': {}, 'pad': None, 'body': b'\x04\x0e\x00P\x89\x00\xb6\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'}
2021-11-08 02:11:54,410 | 3884 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REPLY MultipartReply(xid=UBInt32(2298525183)) {'header': {'version': 4, 'message_type': 19, 'length': 208, 'xid': 2298525183}, 'multipart_type': 13, 'flags': 0, 'pad': None, 'body': [{'port_no': 4294967294, 'pad': None, 'hw_addr': 'ae:50:27:b2:15:4c', 'pad2': None, 'name': 's2', 'config': '1', 'state': '1', 'curr': '0', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 0, 'max_speed': 0}, {'port_no': 1, 'pad': None, 'hw_addr': '66:61:c6:a4:3f:c9', 'pad2': None, 'name': 's2-eth1', 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}, {'port_no': 2, 'pad': None, 'hw_addr': 'e2:5e:5c:20:d1:f2', 'pad2': None, 'name': 's2-eth2', 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}]}
2021-11-08 02:11:58,232 | 3874 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:11:58,247 | 3874 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:11:58,287 | 3874 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:11:58,291 | 3874 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
