2021-11-09 08:41:05,040 | 6584 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-11-09 08:41:05,043 | 6584 | tracing_of_pipeline, start, 125 | INFO | OpenFlow Tracer Start
2021-11-09 08:41:05,079 | 6584 | tracing_net.net, start, 312 | INFO | mininet start
2021-11-09 08:41:05,080 | 6584 | tracing_of_pipeline.analyzer, start_analyzing, 143 | INFO | start analyzing interval (start_time = 1636447265.080257, interval = 2)
2021-11-09 08:41:06,235 | 6584 | tracing_net.net, start_tracing, 525 | INFO | tracing start
2021-11-09 08:41:06,289 | 6748 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth1
2021-11-09 08:41:06,305 | 6750 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth2
2021-11-09 08:41:06,311 | 6752 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s2-eth2
2021-11-09 08:41:06,318 | 6584 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-11-09 08:41:06,329 | 6755 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth3
2021-11-09 08:41:06,341 | 6584 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-11-09 08:41:07,083 | 6584 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-09 08:41:07,084 | 6584 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-09 08:41:07,085 | 6584 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-09 08:41:07,085 | 6584 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-09 08:41:07,088 | 6584 | tracing_of_pipeline.analyzer, analyze, 251 | WARNING | No packet in edge l2
2021-11-09 08:41:07,089 | 6584 | tracing_of_pipeline.analyzer, analyze, 251 | WARNING | No packet in edge l1
