2021-07-21 02:20:26,656 | 15660 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-07-21 02:20:26,659 | 15660 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-07-21 02:20:26,777 | 15660 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52560) is connected
2021-07-21 02:20:26,779 | 15660 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:20:26,795 | 15660 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52564) is connected
2021-07-21 02:20:26,797 | 15660 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:20:27,040 | 15660 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52568) is connected
2021-07-21 02:20:27,041 | 15660 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:20:27,798 | 15660 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52572) is connected
2021-07-21 02:20:27,801 | 15660 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52574) is connected
2021-07-21 02:20:27,805 | 15660 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:20:27,843 | 15660 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:20:28,801 | 15660 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52640) is connected
2021-07-21 02:20:28,811 | 15660 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52642) is connected
2021-07-21 02:20:28,816 | 15660 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:20:28,818 | 15660 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:20:29,739 | 15650 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 02:20:29,740 | 15650 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 02:20:29,804 | 15660 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52708) is connected
2021-07-21 02:20:29,807 | 15660 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52710) is connected
2021-07-21 02:20:29,812 | 15660 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:20:29,820 | 15660 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:20:30,793 | 15660 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52716) is connected
2021-07-21 02:20:30,798 | 15660 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52718) is connected
2021-07-21 02:20:30,806 | 15660 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
2021-07-21 02:20:30,808 | 15660 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(1762)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 1762}, 'elements': []}
2021-07-21 02:20:30,811 | 15660 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(1761)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 1761}, 'elements': []}
2021-07-21 02:20:30,812 | 15660 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(4230449557)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 4230449557}, 'elements': [{'element_type': 1029, 'length': 8, 'content': {'enum_ref': None}}]}
2021-07-21 02:20:30,813 | 15660 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
2021-07-21 02:20:30,814 | 15660 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(1541601979)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 1541601979}, 'elements': [{'element_type': 1029, 'length': 8, 'content': {'enum_ref': None}}]}
2021-07-21 02:20:30,817 | 15660 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REPLY FeaturesReply(xid=UBInt32(4230449558)) {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 4230449558}, 'datapath_id': {'enum_ref': None}, 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': {'enum_ref': None}, 'capabilities': '79', 'reserved': 0}
2021-07-21 02:20:30,821 | 15660 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REPLY FeaturesReply(xid=UBInt32(1541601980)) {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 1541601980}, 'datapath_id': {'enum_ref': None}, 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': {'enum_ref': None}, 'capabilities': '79', 'reserved': 0}
2021-07-21 02:20:30,826 | 15660 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REQUEST MultipartRequest(xid=UBInt32(4230449559)) {'header': {'version': 4, 'message_type': 18, 'length': 16, 'xid': 4230449559}, 'multipart_type': 13, 'flags': {}, 'pad': {'enum_ref': None}, 'body': {'enum_ref': None}}
2021-07-21 02:20:30,827 | 15660 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REQUEST MultipartRequest(xid=UBInt32(1541601981)) {'header': {'version': 4, 'message_type': 18, 'length': 16, 'xid': 1541601981}, 'multipart_type': 13, 'flags': {}, 'pad': {'enum_ref': None}, 'body': {'enum_ref': None}}
2021-07-21 02:20:30,830 | 15660 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REPLY MultipartReply(xid=UBInt32(4230449559)) {'header': {'version': 4, 'message_type': 19, 'length': 208, 'xid': 4230449559}, 'multipart_type': 13, 'flags': 0, 'pad': {'enum_ref': None}, 'body': [{'port_no': 4294967294, 'pad': {'enum_ref': None}, 'hw_addr': {'enum_ref': None}, 'pad2': {'enum_ref': None}, 'name': {'enum_ref': None, 'length': 16}, 'config': '1', 'state': '1', 'curr': '0', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 0, 'max_speed': 0}, {'port_no': 1, 'pad': {'enum_ref': None}, 'hw_addr': {'enum_ref': None}, 'pad2': {'enum_ref': None}, 'name': {'enum_ref': None, 'length': 16}, 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}, {'port_no': 2, 'pad': {'enum_ref': None}, 'hw_addr': {'enum_ref': None}, 'pad2': {'enum_ref': None}, 'name': {'enum_ref': None, 'length': 16}, 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}]}
2021-07-21 02:20:30,832 | 15660 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REPLY MultipartReply(xid=UBInt32(1541601981)) {'header': {'version': 4, 'message_type': 19, 'length': 208, 'xid': 1541601981}, 'multipart_type': 13, 'flags': 0, 'pad': {'enum_ref': None}, 'body': [{'port_no': 4294967294, 'pad': {'enum_ref': None}, 'hw_addr': {'enum_ref': None}, 'pad2': {'enum_ref': None}, 'name': {'enum_ref': None, 'length': 16}, 'config': '1', 'state': '1', 'curr': '0', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 0, 'max_speed': 0}, {'port_no': 1, 'pad': {'enum_ref': None}, 'hw_addr': {'enum_ref': None}, 'pad2': {'enum_ref': None}, 'name': {'enum_ref': None, 'length': 16}, 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}, {'port_no': 2, 'pad': {'enum_ref': None}, 'hw_addr': {'enum_ref': None}, 'pad2': {'enum_ref': None}, 'name': {'enum_ref': None, 'length': 16}, 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}]}
2021-07-21 02:20:30,918 | 15660 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_PACKET_IN PacketIn(xid=UBInt32(0)) {'header': {'version': 4, 'message_type': 10, 'length': 255, 'xid': 0}, 'buffer_id': 4294967295, 'total_len': 213, 'reason': {}, 'table_id': 0, 'cookie': 0, 'match': {'match_type': {}, 'length': 12, 'oxm_match_fields': [{'oxm_class': {}, 'oxm_field_and_mask': 0, 'oxm_length': 4, 'oxm_value': [0, 0, 0, 1], 'oxm_field': 0, 'oxm_hasmask': False}]}, 'pad': {'enum_ref': None}, 'data': {'enum_ref': None}}
