2021-09-22 05:16:37,876 | 3573 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-09-22 05:16:37,883 | 3573 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-09-22 05:16:47,562 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51986) is connected
2021-09-22 05:16:47,564 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:48,307 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51990) is connected
2021-09-22 05:16:48,308 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:49,306 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51994) is connected
2021-09-22 05:16:49,308 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:50,311 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51998) is connected
2021-09-22 05:16:50,312 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:51,305 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52002) is connected
2021-09-22 05:16:51,306 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:52,306 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52006) is connected
2021-09-22 05:16:52,307 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:53,309 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52010) is connected
2021-09-22 05:16:53,312 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:54,308 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52014) is connected
2021-09-22 05:16:54,310 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:55,319 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52018) is connected
2021-09-22 05:16:55,320 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:56,321 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52022) is connected
2021-09-22 05:16:56,323 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:57,309 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52026) is connected
2021-09-22 05:16:57,311 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:58,310 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52030) is connected
2021-09-22 05:16:58,318 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:16:59,314 | 3573 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 52034) is connected
2021-09-22 05:16:59,318 | 3573 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
