2021-11-10 01:59:46,488 | 3921 | ofcapture.proxy.proxy, start_server, 232 | INFO | Server on ('127.0.0.1', 63333)
2021-11-10 01:59:46,490 | 3921 | ofcapture.proxy.proxy, start_server, 235 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-11-10 01:59:46,676 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 60988) is connected
2021-11-10 01:59:46,681 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:46,822 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 60992) is connected
2021-11-10 01:59:46,823 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:46,978 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 60996) is connected
2021-11-10 01:59:46,987 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:47,856 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32768) is connected
2021-11-10 01:59:47,872 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32770) is connected
2021-11-10 01:59:47,873 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:47,889 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:48,566 | 3911 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-10 01:59:48,567 | 3911 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-10 01:59:48,820 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32776) is connected
2021-11-10 01:59:48,821 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32778) is connected
2021-11-10 01:59:48,850 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:48,858 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:49,819 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32784) is connected
2021-11-10 01:59:49,821 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32786) is connected
2021-11-10 01:59:49,823 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:49,856 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:50,488 | 3911 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-10 01:59:50,488 | 3911 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-10 01:59:50,822 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32832) is connected
2021-11-10 01:59:50,828 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32834) is connected
2021-11-10 01:59:50,845 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:50,845 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:51,826 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32880) is connected
2021-11-10 01:59:51,829 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32882) is connected
2021-11-10 01:59:51,840 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:51,840 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:52,482 | 3911 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-10 01:59:52,482 | 3911 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-10 01:59:52,829 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32968) is connected
2021-11-10 01:59:52,833 | 3921 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 32970) is connected
2021-11-10 01:59:52,837 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 01:59:52,845 | 3921 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
