2021-07-21 02:45:32,788 | 3149 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-07-21 02:45:32,792 | 3149 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-07-21 02:45:32,930 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60020) is connected
2021-07-21 02:45:32,932 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:33,159 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60024) is connected
2021-07-21 02:45:33,160 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:33,393 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60028) is connected
2021-07-21 02:45:33,411 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:33,421 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60030) is connected
2021-07-21 02:45:33,450 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:34,403 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60036) is connected
2021-07-21 02:45:34,429 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60038) is connected
2021-07-21 02:45:34,431 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:34,434 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:35,391 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60044) is connected
2021-07-21 02:45:35,391 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60046) is connected
2021-07-21 02:45:35,397 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:35,403 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:35,622 | 3139 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 02:45:35,623 | 3139 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 02:45:36,391 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60052) is connected
2021-07-21 02:45:36,393 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60054) is connected
2021-07-21 02:45:36,397 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:36,398 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:37,393 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60132) is connected
2021-07-21 02:45:37,399 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60134) is connected
2021-07-21 02:45:37,402 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:37,403 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:45:38,397 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60200) is connected
2021-07-21 02:45:38,405 | 3149 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 60202) is connected
2021-07-21 02:45:38,406 | 3149 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
