2021-07-21 01:18:35,692 | 7829 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-07-21 01:18:35,703 | 7829 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-07-21 01:18:35,810 | 7829 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 44664) is connected
2021-07-21 01:18:35,813 | 7829 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:18:36,063 | 7829 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 44668) is connected
2021-07-21 01:18:36,082 | 7829 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:18:36,793 | 7829 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 44672) is connected
2021-07-21 01:18:36,794 | 7829 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 44674) is connected
2021-07-21 01:18:36,795 | 7829 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:18:36,796 | 7829 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:18:37,793 | 7829 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 44720) is connected
2021-07-21 01:18:37,804 | 7829 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 44722) is connected
2021-07-21 01:18:37,812 | 7829 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:18:37,817 | 7829 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 01:18:38,744 | 7819 | ofcapture.of_msg_repository, pop, 92 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 01:18:38,751 | 7819 | ofcapture.of_msg_repository, pop, 92 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 01:18:38,808 | 7829 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 44748) is connected
