2021-07-21 00:25:27,177 | 2936 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-07-21 00:25:27,183 | 2936 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-07-21 00:25:27,368 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39768) is connected
2021-07-21 00:25:27,369 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:27,585 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39772) is connected
2021-07-21 00:25:27,588 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:27,794 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39776) is connected
2021-07-21 00:25:27,796 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39778) is connected
2021-07-21 00:25:27,800 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:27,846 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:28,796 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39784) is connected
2021-07-21 00:25:28,798 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:28,810 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39786) is connected
2021-07-21 00:25:28,830 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:29,792 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39792) is connected
2021-07-21 00:25:29,793 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39794) is connected
2021-07-21 00:25:29,794 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:29,794 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:30,794 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39860) is connected
2021-07-21 00:25:30,796 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39862) is connected
2021-07-21 00:25:30,797 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:30,800 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:31,803 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39868) is connected
2021-07-21 00:25:31,808 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39870) is connected
2021-07-21 00:25:31,816 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:31,819 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:32,794 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39936) is connected
2021-07-21 00:25:32,803 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39938) is connected
2021-07-21 00:25:32,807 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:32,808 | 2936 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:25:33,809 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39944) is connected
2021-07-21 00:25:33,813 | 2936 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 39946) is connected
2021-07-21 00:25:33,822 | 2936 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
2021-07-21 00:25:33,824 | 2936 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(29)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 29}, 'elements': []}
2021-07-21 00:25:33,825 | 2936 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(30)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 30}, 'elements': []}
2021-07-21 00:25:33,825 | 2936 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(2164669928)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 2164669928}, 'elements': []}
2021-07-21 00:25:33,831 | 2936 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
2021-07-21 00:25:33,832 | 2936 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(2325077763)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 2325077763}, 'elements': []}
2021-07-21 00:25:33,834 | 2936 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REQUEST FeaturesRequest(xid=UBInt32(2164669929)) {'header': {'version': 4, 'message_type': 5, 'length': 8, 'xid': 2164669929}}
2021-07-21 00:25:33,835 | 2936 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REQUEST FeaturesRequest(xid=UBInt32(2325077764)) {'header': {'version': 4, 'message_type': 5, 'length': 8, 'xid': 2325077764}}
2021-07-21 00:25:33,843 | 2936 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REPLY FeaturesReply(xid=UBInt32(2164669929)) {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 2164669929}, 'datapath_id': {'enum_ref': None}, 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': {'enum_ref': None}, 'capabilities': '79', 'reserved': 0}
