2021-07-21 00:16:28,810 | 7896 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-07-21 00:16:28,814 | 7896 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-07-21 00:16:28,911 | 7896 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49796) is connected
2021-07-21 00:16:28,912 | 7896 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:16:29,121 | 7896 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49800) is connected
2021-07-21 00:16:29,126 | 7896 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:16:29,620 | 7896 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49804) is connected
2021-07-21 00:16:29,622 | 7896 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49806) is connected
2021-07-21 00:16:29,625 | 7896 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:16:29,627 | 7896 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 00:16:30,622 | 7896 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49812) is connected
2021-07-21 00:16:30,627 | 7896 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 49814) is connected
2021-07-21 00:16:30,635 | 7896 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
