2021-10-19 07:16:24,736 | 3044 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-19 07:16:24,817 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:24,819 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:24,825 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:24,834 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:24,835 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:24,836 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:24,837 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:24,841 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:24,844 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:24,847 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:24,849 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:24,858 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:24,861 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:24,864 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:24,870 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:24,879 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:24,891 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:24,892 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:24,893 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:24,893 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:24,897 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:24,908 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:24,909 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:24,910 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:24,922 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:24,926 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:24,930 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:24,932 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:24,933 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:24,941 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:24,946 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:24,952 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:24,959 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:24,964 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:24,969 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:24,976 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:24,983 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:24,989 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,004 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,008 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,012 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,014 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,015 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,021 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,026 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,033 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,038 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,040 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,042 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,044 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,050 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,051 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,052 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,053 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,053 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,058 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,060 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,061 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,062 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,063 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,064 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,074 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,079 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,086 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,087 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,088 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,089 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,089 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,096 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,097 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,098 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,098 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,102 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,103 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,104 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,115 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,117 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,125 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,126 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,127 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,140 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,142 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,143 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,146 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,147 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,147 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,148 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,149 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,158 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,159 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,160 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,161 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,176 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,177 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,178 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,186 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,188 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,190 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,191 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,192 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,193 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,197 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,208 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,211 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,224 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,225 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,226 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,228 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,231 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,232 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,233 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,234 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,243 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,244 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,245 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,246 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,248 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,249 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,250 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,260 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,262 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,263 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,279 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,280 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,282 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,283 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,283 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,284 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,286 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,294 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,294 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,295 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,295 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,296 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,296 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,298 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,300 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,310 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,311 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,312 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,314 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,315 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
2021-10-19 07:16:25,315 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08d\x12\x00')
2021-10-19 07:16:25,315 | 3044 | tracing_net.cli, output, 89 | DEBUG | CLI output 

2021-10-19 07:16:25,316 | 3044 | tracing_net.api.ws_server, emit2client, 111 | DEBUG | MessageHub receives messages from net and emits them to clients. (event=WSEvent.EXEC_MININET_COMMAND_RESULT, param=b'\x08\x00\x12\x01\n')
2021-10-19 07:16:25,316 | 3044 | tracing_net.cli, send_end_command_signal, 105 | DEBUG | CLI send end command signal
