2021-11-17 05:03:21,721 | 5645 | ofcapture.proxy.proxy, start_server, 251 | INFO | Server on ('127.0.0.1', 63333)
2021-11-17 05:03:21,721 | 5645 | ofcapture.proxy.proxy, start_server, 251 | INFO | Server on ('127.0.0.1', 63333)
2021-11-17 05:03:21,726 | 5645 | ofcapture.proxy.proxy, start_server, 254 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-11-17 05:03:21,726 | 5645 | ofcapture.proxy.proxy, start_server, 254 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-11-17 05:03:21,799 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33524) is connected
2021-11-17 05:03:21,799 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33524) is connected
2021-11-17 05:03:21,802 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:21,802 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:21,978 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33528) is connected
2021-11-17 05:03:21,978 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33528) is connected
2021-11-17 05:03:21,981 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:21,981 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:22,198 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33532) is connected
2021-11-17 05:03:22,198 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33532) is connected
2021-11-17 05:03:22,200 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33534) is connected
2021-11-17 05:03:22,200 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33534) is connected
2021-11-17 05:03:22,201 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:22,201 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:22,202 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:22,202 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:23,196 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33620) is connected
2021-11-17 05:03:23,196 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33620) is connected
2021-11-17 05:03:23,211 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33622) is connected
2021-11-17 05:03:23,211 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33622) is connected
2021-11-17 05:03:23,225 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:23,225 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:23,234 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:23,234 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:23,720 | 5635 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-17 05:03:23,720 | 5635 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-17 05:03:23,722 | 5635 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-17 05:03:23,722 | 5635 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-17 05:03:24,202 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33708) is connected
2021-11-17 05:03:24,202 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33708) is connected
2021-11-17 05:03:24,215 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33710) is connected
2021-11-17 05:03:24,215 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33710) is connected
2021-11-17 05:03:24,222 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:24,222 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:24,223 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:24,223 | 5645 | ofcapture.proxy.proxy, open_connection, 371 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-17 05:03:25,202 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33716) is connected
2021-11-17 05:03:25,202 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33716) is connected
2021-11-17 05:03:25,208 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33718) is connected
2021-11-17 05:03:25,208 | 5645 | ofcapture.proxy.proxy, handle_switch, 272 | INFO | Client ('127.0.0.1', 33718) is connected
2021-11-17 05:03:25,210 | 5645 | ofcapture.proxy.proxy, handle_controller, 385 | INFO | connected Controller ('127.0.0.1', 6633)
2021-11-17 05:03:25,210 | 5645 | ofcapture.proxy.proxy, handle_controller, 385 | INFO | connected Controller ('127.0.0.1', 6633)
2021-11-17 05:03:25,219 | 5645 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(642)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 642}, 'elements': []}
2021-11-17 05:03:25,219 | 5645 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(642)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 642}, 'elements': []}
2021-11-17 05:03:25,224 | 5645 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(643)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 643}, 'elements': []}
2021-11-17 05:03:25,224 | 5645 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(643)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 643}, 'elements': []}
2021-11-17 05:03:25,227 | 5645 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(3685171864)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 3685171864}, 'elements': []}
2021-11-17 05:03:25,227 | 5645 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(3685171864)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 3685171864}, 'elements': []}
2021-11-17 05:03:25,234 | 5645 | ofcapture.proxy.proxy, handle_controller, 385 | INFO | connected Controller ('127.0.0.1', 6633)
2021-11-17 05:03:25,234 | 5645 | ofcapture.proxy.proxy, handle_controller, 385 | INFO | connected Controller ('127.0.0.1', 6633)
2021-11-17 05:03:25,238 | 5645 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(3099488261)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 3099488261}, 'elements': [{'element_type': 1029, 'length': 8, 'content': b'\xb8\xbep\x06'}]}
2021-11-17 05:03:25,238 | 5645 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(3099488261)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 3099488261}, 'elements': [{'element_type': 1029, 'length': 8, 'content': b'\xb8\xbep\x06'}]}
2021-11-17 05:03:25,246 | 5645 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REQUEST FeaturesRequest(xid=UBInt32(3685171865)) {'header': {'version': 4, 'message_type': 5, 'length': 8, 'xid': 3685171865}}
2021-11-17 05:03:25,246 | 5645 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REQUEST FeaturesRequest(xid=UBInt32(3685171865)) {'header': {'version': 4, 'message_type': 5, 'length': 8, 'xid': 3685171865}}
2021-11-17 05:03:25,248 | 5645 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REPLY FeaturesReply(xid=UBInt32(3099488262)) {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 3099488262}, 'datapath_id': '00:00:00:00:00:00:00:02', 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': None, 'capabilities': '79', 'reserved': 0}
