2021-11-08 02:24:30,498 | 3100 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-11-08 02:24:30,503 | 3100 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-11-08 02:24:30,644 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36480) is connected
2021-11-08 02:24:30,655 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:30,822 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36484) is connected
2021-11-08 02:24:30,826 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:31,243 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36488) is connected
2021-11-08 02:24:31,244 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36490) is connected
2021-11-08 02:24:31,245 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:31,246 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:32,244 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36496) is connected
2021-11-08 02:24:32,245 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36498) is connected
2021-11-08 02:24:32,247 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:32,251 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:32,519 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:32,520 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:33,244 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36504) is connected
2021-11-08 02:24:33,247 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36506) is connected
2021-11-08 02:24:33,250 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:33,253 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:34,246 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36512) is connected
2021-11-08 02:24:34,247 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36514) is connected
2021-11-08 02:24:34,248 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:34,253 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:34,509 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:34,509 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:35,243 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36580) is connected
2021-11-08 02:24:35,243 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36582) is connected
2021-11-08 02:24:35,244 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:35,259 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:36,258 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36608) is connected
2021-11-08 02:24:36,266 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36610) is connected
2021-11-08 02:24:36,282 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:36,290 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:36,498 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:36,501 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:37,253 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36616) is connected
2021-11-08 02:24:37,259 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36618) is connected
2021-11-08 02:24:37,267 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:37,272 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:38,251 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36704) is connected
2021-11-08 02:24:38,262 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36706) is connected
2021-11-08 02:24:38,271 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:38,277 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:38,510 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:38,517 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:39,247 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36712) is connected
2021-11-08 02:24:39,251 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36714) is connected
2021-11-08 02:24:39,253 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:39,260 | 3100 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-08 02:24:40,246 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36720) is connected
2021-11-08 02:24:40,247 | 3100 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 36722) is connected
2021-11-08 02:24:40,253 | 3100 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
2021-11-08 02:24:40,255 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(42)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 42}, 'elements': []}
2021-11-08 02:24:40,265 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(41)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 41}, 'elements': []}
2021-11-08 02:24:40,265 | 3100 | ofcapture.proxy.proxy, handle_controller, 364 | INFO | connected Controller ('127.0.0.1', 6633)
2021-11-08 02:24:40,270 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(726388186)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 726388186}, 'elements': []}
2021-11-08 02:24:40,272 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REQUEST FeaturesRequest(xid=UBInt32(726388187)) {'header': {'version': 4, 'message_type': 5, 'length': 8, 'xid': 726388187}}
2021-11-08 02:24:40,280 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_HELLO Hello(xid=UBInt32(1777822107)) {'header': {'version': 4, 'message_type': 0, 'length': 8, 'xid': 1777822107}, 'elements': [{'element_type': 1029, 'length': 8, 'content': b'i\xf7i\x9c'}]}
2021-11-08 02:24:40,282 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REPLY FeaturesReply(xid=UBInt32(726388187)) {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 726388187}, 'datapath_id': '00:00:00:00:00:00:00:01', 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': None, 'capabilities': '79', 'reserved': 0}
2021-11-08 02:24:40,287 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_FEATURES_REPLY FeaturesReply(xid=UBInt32(1777822108)) {'header': {'version': 4, 'message_type': 6, 'length': 32, 'xid': 1777822108}, 'datapath_id': '00:00:00:00:00:00:00:02', 'n_buffers': 0, 'n_tables': 254, 'auxiliary_id': 0, 'pad': None, 'capabilities': '79', 'reserved': 0}
2021-11-08 02:24:40,298 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REQUEST MultipartRequest(xid=UBInt32(1777822109)) {'header': {'version': 4, 'message_type': 18, 'length': 16, 'xid': 1777822109}, 'multipart_type': 13, 'flags': {}, 'pad': None, 'body': b'\x04\x0e\x00Pi\xf7i\x9e\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'}
2021-11-08 02:24:40,300 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REQUEST MultipartRequest(xid=UBInt32(726388188)) {'header': {'version': 4, 'message_type': 18, 'length': 16, 'xid': 726388188}, 'multipart_type': 13, 'flags': {}, 'pad': None, 'body': b'\x04\x0e\x00P+K\xcd\xdd\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x04\x00\x00\x00\x00\x00\x04\x00\x18\x00\x00\x00\x00\x00\x00\x00\x10\xff\xff\xff\xfd\xff\xff\x00\x00\x00\x00\x00\x00'}
2021-11-08 02:24:40,315 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REPLY MultipartReply(xid=UBInt32(726388188)) {'header': {'version': 4, 'message_type': 19, 'length': 272, 'xid': 726388188}, 'multipart_type': 13, 'flags': 0, 'pad': None, 'body': [{'port_no': 4294967294, 'pad': None, 'hw_addr': '3e:6f:0c:c3:d0:49', 'pad2': None, 'name': 's1', 'config': '1', 'state': '1', 'curr': '0', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 0, 'max_speed': 0}, {'port_no': 1, 'pad': None, 'hw_addr': '16:3a:05:30:fd:24', 'pad2': None, 'name': 's1-eth1', 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}, {'port_no': 2, 'pad': None, 'hw_addr': '16:3b:1a:41:5e:d3', 'pad2': None, 'name': 's1-eth2', 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}, {'port_no': 3, 'pad': None, 'hw_addr': '82:08:1c:2e:07:b9', 'pad2': None, 'name': 's1-eth3', 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}]}
2021-11-08 02:24:40,323 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_MULTIPART_REPLY MultipartReply(xid=UBInt32(1777822109)) {'header': {'version': 4, 'message_type': 19, 'length': 208, 'xid': 1777822109}, 'multipart_type': 13, 'flags': 0, 'pad': None, 'body': [{'port_no': 4294967294, 'pad': None, 'hw_addr': 'be:a4:c4:98:12:4c', 'pad2': None, 'name': 's2', 'config': '1', 'state': '1', 'curr': '0', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 0, 'max_speed': 0}, {'port_no': 1, 'pad': None, 'hw_addr': '4a:c5:95:d5:af:b2', 'pad2': None, 'name': 's2-eth1', 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}, {'port_no': 2, 'pad': None, 'hw_addr': '3a:6f:15:6d:1f:f0', 'pad2': None, 'name': 's2-eth2', 'config': '0', 'state': '4', 'curr': '2112', 'advertised': '0', 'supported': '0', 'peer': '0', 'curr_speed': 10000000, 'max_speed': 0}]}
2021-11-08 02:24:40,506 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:40,507 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:42,498 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:42,499 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:44,498 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:44,499 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:45,243 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_ECHO_REQUEST EchoRequest(xid=UBInt32(0)) {'header': {'version': 4, 'message_type': 2, 'length': 8, 'xid': 0}, 'data': None}
2021-11-08 02:24:45,244 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_ECHO_REQUEST EchoRequest(xid=UBInt32(0)) {'header': {'version': 4, 'message_type': 2, 'length': 8, 'xid': 0}, 'data': None}
2021-11-08 02:24:45,246 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_ECHO_REPLY EchoReply(xid=UBInt32(0)) {'header': {'version': 4, 'message_type': 3, 'length': 8, 'xid': 0}, 'data': None}
2021-11-08 02:24:45,248 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_ECHO_REPLY EchoReply(xid=UBInt32(0)) {'header': {'version': 4, 'message_type': 3, 'length': 8, 'xid': 0}, 'data': None}
2021-11-08 02:24:46,498 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:46,500 | 3069 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-08 02:24:47,879 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_PACKET_IN PacketIn(xid=UBInt32(0)) {'header': {'version': 4, 'message_type': 10, 'length': 84, 'xid': 0}, 'buffer_id': 4294967295, 'total_len': 42, 'reason': {}, 'table_id': 0, 'cookie': 0, 'match': {'match_type': {}, 'length': 12, 'oxm_match_fields': [{'oxm_class': {}, 'oxm_field_and_mask': 0, 'oxm_length': 4, 'oxm_value': [0, 0, 0, 1], 'oxm_field': 0, 'oxm_hasmask': False}]}, 'pad': None, 'data': b'\xff\xff\xff\xff\xff\xff\x1e\x18\x00i2x\x08\x06\x00\x01\x08\x00\x06\x04\x00\x01\x1e\x18\x00i2x\n\x00\x00\x01\x00\x00\x00\x00\x00\x00\n\x00\x00\x02'}
2021-11-08 02:24:47,895 | 3100 | ofcapture.proxy.observer, parse, 35 | INFO | Parsed msg : OFPT_PACKET_OUT PacketOut(xid=UBInt32(726388190)) {'header': {'version': 4, 'message_type': 13, 'length': 82, 'xid': 726388190}, 'buffer_id': 4294967295, 'in_port': 1, 'actions_len': 16, 'pad': None, 'actions': [{'action_type': {}, 'length': 16, 'port': 4294967291, 'max_length': 65509, 'pad': None}], 'data': b'\xff\xff\xff\xff\xff\xff\x1e\x18\x00i2x\x08\x06\x00\x01\x08\x00\x06\x04\x00\x01\x1e\x18\x00i2x\n\x00\x00\x01\x00\x00\x00\x00\x00\x00\n\x00\x00\x02'}
