2021-11-09 08:18:06,682 | 3051 | ofcapture.proxy.proxy, start_server, 232 | INFO | Server on ('127.0.0.1', 63333)
2021-11-09 08:18:06,687 | 3051 | ofcapture.proxy.proxy, start_server, 235 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-11-09 08:18:07,018 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44414) is connected
2021-11-09 08:18:07,035 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:07,280 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44418) is connected
2021-11-09 08:18:07,283 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:07,511 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44422) is connected
2021-11-09 08:18:07,512 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:08,256 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44426) is connected
2021-11-09 08:18:08,261 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44428) is connected
2021-11-09 08:18:08,273 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:08,274 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:08,712 | 3024 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-09 08:18:08,716 | 3024 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-09 08:18:09,254 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44434) is connected
2021-11-09 08:18:09,257 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44436) is connected
2021-11-09 08:18:09,268 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:09,271 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:10,256 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44442) is connected
2021-11-09 08:18:10,260 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44444) is connected
2021-11-09 08:18:10,264 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:10,265 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:10,716 | 3024 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-09 08:18:10,717 | 3024 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-09 08:18:11,252 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44450) is connected
2021-11-09 08:18:11,259 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44452) is connected
2021-11-09 08:18:11,260 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:11,266 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:12,262 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44538) is connected
2021-11-09 08:18:12,270 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44540) is connected
2021-11-09 08:18:12,275 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:12,276 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:12,703 | 3024 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-09 08:18:12,703 | 3024 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-09 08:18:13,267 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44546) is connected
2021-11-09 08:18:13,271 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44548) is connected
2021-11-09 08:18:13,287 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:13,295 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:14,267 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44634) is connected
2021-11-09 08:18:14,269 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44636) is connected
2021-11-09 08:18:14,270 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:14,281 | 3051 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-09 08:18:14,700 | 3024 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-09 08:18:14,701 | 3024 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-09 08:18:15,255 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44642) is connected
2021-11-09 08:18:15,259 | 3051 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 44644) is connected
