2021-09-22 05:15:44,516 | 3449 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-09-22 05:15:44,521 | 3449 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-09-22 05:15:50,551 | 3449 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51820) is connected
2021-09-22 05:15:50,560 | 3449 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:15:51,307 | 3449 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51824) is connected
2021-09-22 05:15:51,316 | 3449 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:15:52,305 | 3449 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51828) is connected
2021-09-22 05:15:52,318 | 3449 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:15:53,309 | 3449 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51832) is connected
2021-09-22 05:15:53,314 | 3449 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:15:54,308 | 3449 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51836) is connected
2021-09-22 05:15:54,316 | 3449 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:15:55,306 | 3449 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51840) is connected
2021-09-22 05:15:55,307 | 3449 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:15:56,305 | 3449 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51844) is connected
2021-09-22 05:15:56,307 | 3449 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:15:57,306 | 3449 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51848) is connected
2021-09-22 05:15:57,313 | 3449 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-09-22 05:15:58,306 | 3449 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51852) is connected
