2021-11-10 02:56:23,555 | 6153 | ofcapture.proxy.proxy, start_server, 232 | INFO | Server on ('127.0.0.1', 63333)
2021-11-10 02:56:23,556 | 6153 | ofcapture.proxy.proxy, start_server, 235 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-11-10 02:56:23,646 | 6153 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 33404) is connected
2021-11-10 02:56:23,653 | 6153 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 02:56:23,817 | 6153 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 33408) is connected
2021-11-10 02:56:23,819 | 6153 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 02:56:23,821 | 6153 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 33412) is connected
2021-11-10 02:56:23,822 | 6153 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 02:56:24,832 | 6153 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 33416) is connected
2021-11-10 02:56:24,833 | 6153 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 33418) is connected
2021-11-10 02:56:24,834 | 6153 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 02:56:24,842 | 6153 | ofcapture.proxy.proxy, open_connection, 351 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-11-10 02:56:25,556 | 6143 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-10 02:56:25,557 | 6143 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-11-10 02:56:25,825 | 6153 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 33504) is connected
2021-11-10 02:56:25,827 | 6153 | ofcapture.proxy.proxy, handle_switch, 253 | INFO | Client ('127.0.0.1', 33506) is connected
