2021-10-19 08:41:13,349 | 3096 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-10-19 08:41:13,359 | 3096 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-10-19 08:41:13,591 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37124) is connected
2021-10-19 08:41:13,606 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:13,879 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37128) is connected
2021-10-19 08:41:13,901 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:14,320 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37132) is connected
2021-10-19 08:41:14,337 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37134) is connected
2021-10-19 08:41:14,341 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:14,354 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:15,409 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37140) is connected
2021-10-19 08:41:15,445 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37142) is connected
2021-10-19 08:41:15,454 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:15,472 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:16,321 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37148) is connected
2021-10-19 08:41:16,345 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:16,361 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37150) is connected
2021-10-19 08:41:16,371 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:16,871 | 3086 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-19 08:41:16,880 | 3086 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-19 08:41:17,315 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37156) is connected
2021-10-19 08:41:17,316 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37158) is connected
2021-10-19 08:41:17,318 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:17,321 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:18,311 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37164) is connected
2021-10-19 08:41:18,330 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37166) is connected
2021-10-19 08:41:18,337 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:18,345 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:18,865 | 3086 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-19 08:41:18,883 | 3086 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-10-19 08:41:19,334 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37232) is connected
2021-10-19 08:41:19,335 | 3096 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 37234) is connected
2021-10-19 08:41:19,346 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-10-19 08:41:19,348 | 3096 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
