2021-07-21 02:18:07,412 | 14852 | ofcapture.proxy.proxy, start_server, 231 | INFO | Server on ('127.0.0.1', 63333)
2021-07-21 02:18:07,417 | 14852 | ofcapture.proxy.proxy, start_server, 234 | INFO | Server serve forever ('127.0.0.1', 63333)
2021-07-21 02:18:07,518 | 14852 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51746) is connected
2021-07-21 02:18:07,519 | 14852 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:18:07,816 | 14852 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51750) is connected
2021-07-21 02:18:07,824 | 14852 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:18:07,829 | 14852 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51752) is connected
2021-07-21 02:18:07,842 | 14852 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:18:08,883 | 14852 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51758) is connected
2021-07-21 02:18:08,885 | 14852 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51760) is connected
2021-07-21 02:18:08,896 | 14852 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:18:08,899 | 14852 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:18:09,800 | 14852 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51826) is connected
2021-07-21 02:18:09,804 | 14852 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51828) is connected
2021-07-21 02:18:09,807 | 14852 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:18:09,811 | 14852 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:18:10,574 | 14842 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 02:18:10,575 | 14842 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
2021-07-21 02:18:10,792 | 14852 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51894) is connected
2021-07-21 02:18:10,811 | 14852 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51896) is connected
2021-07-21 02:18:10,833 | 14852 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:18:10,842 | 14852 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:18:11,961 | 14852 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51902) is connected
2021-07-21 02:18:11,967 | 14852 | ofcapture.proxy.proxy, handle_switch, 252 | INFO | Client ('127.0.0.1', 51904) is connected
2021-07-21 02:18:12,036 | 14852 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:18:12,038 | 14852 | ofcapture.proxy.proxy, open_connection, 350 | ERROR | Failed to connect to controller : [Errno 111] Connect call failed ('127.0.0.1', 6633)
2021-07-21 02:18:12,577 | 14842 | ofcapture.of_msg_repository, pop, 91 | ERROR | Failed to pop from of repository (repo={})
